Time [ms],Current(PhaseA) [A],Current(PhaseB) [A],Current(PhaseC) [A],Moving1.Position [deg],Moving1.Torque [NewtonMeter],Moving1.Speed [rpm]
454.0004,-0.622564975,1.557802786,-0.617398257,140.5406315,1.481827482,2806.1349
454.5004,-0.768053773,1.599851616,-0.430166264,148.9607519,1.361455701,2807.092479
455.0004,-0.837297219,1.510013593,-0.229178281,157.3817168,1.166772268,2806.580402
455.5004,-0.895987664,1.415505043,0.00458789,165.799346,1.172620106,2805.179999
456.0004,-1.010848305,1.333995935,0.208583639,174.2128446,1.178581136,2803.827463
456.5004,-1.057187674,1.127156815,0.401847418,182.6218598,1.07734231,2802.023913
457.0004,-1.073024741,0.902301562,0.568233773,191.0246906,1.116723397,2799.922866
457.5004,-1.116929659,0.61125589,0.734692315,199.4219943,1.206966408,2798.419151
458.0004,-1.125086263,0.318278748,0.858646812,207.815228,1.122567969,2796.937932
458.5004,-1.096791583,0.028580731,0.921719403,216.2034676,1.175255735,2795.302458
459.0004,-1.075335209,-0.259013928,1.013789214,224.5882399,1.379955285,2794.864105
459.5004,-1.000150527,-0.576730256,1.094130478,232.9737683,1.413690836,2795.541759
460.0004,-0.873113103,-0.804318386,1.109675103,241.3612237,1.321874904,2795.952701
460.5004,-0.72466558,-1.025496072,1.113615643,249.7497867,1.478056844,2796.665856
461.0004,-0.531826956,-1.212298419,1.159903446,258.1423615,1.565395403,2798.521638
461.5004,-0.334889494,-1.311035705,1.128366401,266.5408655,1.465069425,2800.326424
462.0004,-0.134487555,-1.343039944,1.073485408,274.943904,1.474940236,2801.715218
462.5004,0.097703998,-1.456312584,1.027049101,283.351628,1.564770228,2803.575131
463.0004,0.300726082,-1.520788886,0.937085565,291.7650083,1.399064872,2805.0885
463.5004,0.464729113,-1.504680262,0.788347321,300.18103,1.3222846,2805.47292
464.0004,0.622078566,-1.557058296,0.617620916,308.598249,1.485414081,2806.260549
464.5004,0.767756521,-1.59942934,0.42976034,317.0188098,1.367731339,2807.264722
465.0004,0.837586528,-1.510873273,0.229794764,325.4403065,1.157224244,2806.738118
465.5004,0.89563768,-1.415037212,-0.003981855,333.8583189,1.172239385,2805.291872
466.0004,1.010380227,-1.334203621,-0.208042013,342.2721509,1.178756522,2803.93873
466.5004,1.057578288,-1.12683542,-0.401456692,350.6814743,1.071387394,2802.108589
467.0004,1.07362095,-0.902839529,-0.568289513,359.0845031,1.116548064,2799.979152
467.5004,1.115842126,-0.611824759,-0.733674274,7.482010759,1.214765723,2798.51127
468.0004,1.126130435,-0.319442066,-0.858918477,15.87554578,1.112189757,2797.01843
468.5004,1.098593248,-0.034197339,-0.923428889,24.26390756,1.170360687,2795.311811
469.0004,1.075298719,0.261185381,-1.013774727,32.64868386,1.384648434,2794.872407
469.5004,0.999977147,0.576935434,-1.093191271,41.03426051,1.409301466,2795.551513
470.0004,0.873083058,0.807025467,-1.111295062,49.42175789,1.333333695,2795.995568
470.5004,0.724722214,1.023963344,-1.113224967,57.81060944,1.489298076,2796.815148
471.0004,0.531988726,1.212834328,-1.159744355,66.20370391,1.558026125,2798.689858
471.5004,0.334746535,1.311519482,-1.12863919,74.60265854,1.467983265,2800.474516
472.0004,0.13392885,1.344537118,-1.073512511,83.00621131,1.483914739,2801.919475
472.5004,-0.096613294,1.452640818,-1.026467186,91.41461178,1.560179685,2803.800827
473.0004,-0.301454813,1.524051392,-0.937129186,99.82858113,1.389097233,2805.24704
473.5004,-0.46422878,1.504738014,-0.788366463,108.2449348,1.311325942,2805.534071
474.0004,-0.620977962,1.554484557,-0.617416899,116.6621671,1.470901108,2806.202597
474.5004,-0.766855882,1.598358256,-0.429448959,125.0824201,1.36824347,2807.140807
475.0004,-0.838541008,1.511822072,-0.229195127,133.5036246,1.173408777,2806.691681
475.5004,-0.89411017,1.414180394,0.003546443,141.9216709,1.176973492,2805.343258
476.0004,-1.009611311,1.332969299,0.208355799,150.3356615,1.170116219,2803.972246
476.5004,-1.058077715,1.128266393,0.401186385,158.7450139,1.073312697,2802.110791
477.0004,-1.073341539,0.902722715,0.568252643,167.148071,1.11734366,2799.994029
477.5004,-1.114647675,0.612737033,0.733000706,175.5455721,1.202225803,2798.471293
478.0004,-1.126627318,0.318928744,0.859035276,183.9388747,1.113264955,2796.924552
478.5004,-1.097578394,0.032550839,0.922965405,192.3269746,1.172601243,2795.232957
479.0004,-1.074665328,-0.259564938,1.012098704,200.7114693,1.370642668,2794.73823
479.5004,-1.000330554,-0.576566962,1.093474342,209.0965191,1.410902674,2795.358657
480.0004,-0.873391828,-0.80638431,1.111701901,217.4834606,1.335275931,2795.818392
480.5004,-0.725750118,-1.023290966,1.113592427,225.8717029,1.469027966,2796.551556
481.0004,-0.532067854,-1.212251773,1.159448583,234.2638043,1.555660151,2798.319144
481.5004,-0.334386534,-1.313099455,1.129566997,242.6616306,1.46979915,2800.099524
482.0004,-0.134214388,-1.343689531,1.073423073,251.0640337,1.475512944,2801.512163
482.5004,0.09750211,-1.455204571,1.02675234,259.4711833,1.57130338,2803.40455
483.0004,0.301653903,-1.522861763,0.936976679,267.8841646,1.410314892,2805.000488
483.5004,0.465524491,-1.506663212,0.788552763,276.2999681,1.309659173,2805.378288
484.0004,0.620538117,-1.553162426,0.617350573,284.7167012,1.467569768,2806.022993
484.5004,0.768282641,-1.599871289,0.428141706,293.1364445,1.381342549,2807.00613
485.0004,0.838630121,-1.511505426,0.22911653,301.5573663,1.173349787,2806.617555
485.5004,0.895296922,-1.414858396,-0.004202493,309.9751526,1.169082595,2805.231769
486.0004,1.009452845,-1.33244012,-0.208387555,318.3887259,1.168328454,2803.81496
486.5004,1.058872189,-1.12736182,-0.402216137,326.7975731,1.069994067,2801.928896
487.0004,1.072927657,-0.902563863,-0.568596052,335.2000395,1.114612534,2799.783055
487.5004,1.114369129,-0.611398216,-0.734188869,343.596988,1.225142258,2798.353837
488.0004,1.1257937,-0.318309869,-0.858999385,351.9902126,1.126236833,2796.974692
488.5004,1.097028738,-0.029167218,-0.923403528,0.378537545,1.16246416,2795.296897
489.0004,1.07392318,0.259468882,-1.011660028,8.763124541,1.369499292,2794.749687
489.5004,0.99978168,0.577519156,-1.093727783,17.14824904,1.421836532,2795.415854
490.0004,0.873060828,0.807137641,-1.112328734,25.53540711,1.322964558,2795.869467
490.5004,0.725053955,1.024234504,-1.112728277,33.92369536,1.470600782,2796.552591
491.0004,0.532507701,1.21178456,-1.159183106,42.3158501,1.563296739,2798.363162
491.5004,0.333980547,1.313575139,-1.129941319,50.71384382,1.462037902,2800.143222
492.0004,0.133796133,1.344597926,-1.074087053,59.11630355,1.47501482,2801.5174
492.5004,-0.097069767,1.453137354,-1.026227873,67.52350412,1.579871755,2803.447482
493.0004,-0.301354844,1.52456802,-0.937469073,75.93665997,1.402905179,2805.049087
493.5004,-0.465837521,1.507799616,-0.788589731,84.35252257,1.305851797,2805.374621
494.0004,-0.620201171,1.555454771,-0.61762858,92.76921163,1.4681461,2806.004092
494.5004,-0.76799612,1.598773865,-0.428050358,101.1888739,1.37504671,2806.960368
495.0004,-0.84035841,1.512819729,-0.229019635,109.609617,1.177126146,2806.559771
495.5004,-0.895290177,1.413778691,0.003869604,118.0273325,1.183569584,2805.259163
496.0004,-1.009660833,1.334581946,0.209182343,126.4411369,1.171125724,2803.923488
496.5004,-1.059651526,1.127487931,0.401915404,134.85035,1.07283258,2802.064385
497.0004,-1.074515199,0.90295367,0.569321252,143.2532997,1.125162042,2799.981768
497.5004,-1.113457188,0.611825651,0.732958921,151.6509471,1.225733724,2798.605592
498.0004,-1.127447341,0.316871175,0.860580153,160.0448918,1.117191608,2797.18802
498.5004,-1.097770126,0.031317657,0.924354667,168.4337396,1.155218142,2795.434799
499.0004,-1.07375607,-0.259877825,1.011364285,176.8186449,1.363456205,2794.825828
499.5004,-0.99968071,-0.576352886,1.093218991,185.2039155,1.416252885,2795.437789
500.0004,-0.873050924,-0.808441943,1.113437746,193.5911648,1.339578879,2795.942981
500.5004,-0.725962787,-1.022129084,1.112469314,201.9798575,1.476600495,2796.73229
501.0004,-0.532459424,-1.212180688,1.158449712,210.3725474,1.550160556,2798.510415
501.5004,-0.333998154,-1.314233408,1.13041302,218.7708761,1.465266786,2800.244657
502.0004,-0.133817733,-1.344546308,1.073499455,227.1736837,1.477790112,2801.647236
502.5004,0.096436501,-1.451203414,1.025919009,235.5812154,1.561669038,2803.505728
503.0004,0.302078133,-1.526600481,0.937712376,243.9943985,1.407697236,2805.04469
503.5004,0.465472195,-1.507751167,0.788834135,252.4102961,1.306649839,2805.396231
504.0004,0.619640425,-1.552125493,0.617516371,260.8269927,1.454257563,2805.964605
504.5004,0.767409989,-1.599172579,0.427692528,269.24642,1.377961373,2806.869268
505.0004,0.840608571,-1.514173806,0.22919721,277.6669411,1.182450152,2806.506744
505.5004,0.894295308,-1.414898243,-0.002297587,286.0844714,1.16737073,2805.155129
506.0004,1.009073882,-1.333148263,-0.207988965,294.4977865,1.165770116,2803.718107
506.5004,1.059857347,-1.129366338,-0.401655675,302.9063109,1.068335632,2801.811889
507.0004,1.074237471,-0.902654701,-0.568893862,311.3084185,1.116443084,2799.666343
507.5004,1.113611101,-0.613337531,-0.732953044,319.7050394,1.226443743,2798.251308
508.0004,1.127559293,-0.316941255,-0.860565125,328.0980185,1.13704339,2796.928418
508.5004,1.097137249,-0.028057641,-0.923790597,336.4863106,1.163554869,2795.306205
509.0004,1.073561349,0.257879784,-1.010957323,344.8708921,1.360117769,2794.720361
509.5004,1.000284724,0.577552864,-1.094999599,353.2558866,1.431654977,2795.388375
510.0004,0.873078242,0.807763636,-1.11400283,1.643139404,1.341268582,2795.973434
510.5004,0.726221355,1.023648229,-1.113676811,10.03188376,1.464646733,2796.715013
511.0004,0.533661909,1.21220996,-1.158083879,18.4244016,1.548377002,2798.428711
511.5004,0.333258234,1.314729145,-1.130803202,26.82245878,1.4633458,2800.145166
512.0004,0.134115818,1.343456491,-1.073186761,35.22490787,1.468933873,2801.496896
512.5004,-0.096704551,1.451504725,-1.025407433,43.63201585,1.585412648,2803.424325
513.0004,-0.301696195,1.525866017,-0.937427624,52.04523624,1.420526033,2805.134179
513.5004,-0.466671737,1.508581555,-0.78833042,60.46146175,1.293486777,2805.484855
514.0004,-0.619194021,1.551315139,-0.617225741,68.87828683,1.451047671,2805.976991
514.5004,-0.767783845,1.5981548,-0.42688062,77.29775354,1.384895224,2806.898971
515.0004,-0.840902469,1.51422148,-0.228954581,85.71839986,1.176276872,2806.540158
515.5004,-0.894474114,1.413769439,0.002907029,94.13600934,1.175151488,2805.196203
516.0004,-1.007975954,1.333009774,0.208205943,102.5495401,1.16994724,2803.815298
516.5004,-1.06029265,1.128450228,0.401835803,110.9583797,1.06488367,2801.912974
517.0004,-1.074127525,0.90188947,0.568815088,119.3607649,1.117690512,2799.757529
517.5004,-1.11258783,0.612427067,0.733241965,127.7577364,1.24031581,2798.413567
518.0004,-1.127372334,0.316827878,0.859879792,136.1512921,1.128294984,2797.115441
518.5004,-1.098007995,0.031507504,0.925253851,144.5400261,1.155283855,2795.414415
519.0004,-1.072980745,-0.258557944,1.0096975,152.9248556,1.360173426,2794.790419
519.5004,-0.999904915,-0.577898707,1.093939241,161.3100307,1.425149432,2795.428467
520.0004,-0.873187387,-0.808407975,1.114510582,169.6973339,1.339305692,2795.974013
520.5004,-0.726346025,-1.023112691,1.11343197,178.0861311,1.479528229,2796.775945
521.0004,-0.533162455,-1.211329736,1.158071806,186.4790217,1.559144357,2798.609991
521.5004,-0.333124005,-1.315366324,1.131052641,194.8777418,1.466971132,2800.394743
522.0004,-0.133605389,-1.345914132,1.074061282,203.2810244,1.479450277,2801.813764
522.5004,0.096046664,-1.447799871,1.024873721,211.6891829,1.585303107,2803.791279
523.0004,0.302646381,-1.52877494,0.938186478,220.1034403,1.406586391,2805.436981
523.5004,0.466146624,-1.508787461,0.788670067,228.5204049,1.28478374,2805.68282
524.0004,0.618658855,-1.550787383,0.6175185,236.9377026,1.442324982,2806.094024
524.5004,0.766358228,-1.596840588,0.426689222,245.3573943,1.37526369,2806.930451
525.0004,0.8419243,-1.516004842,0.22875344,253.7781019,1.188450535,2806.583485
525.5004,0.89304848,-1.413424662,-0.00234456,262.1959681,1.177878144,2805.309429
526.0004,1.008177014,-1.33394972,-0.208354692,270.6098107,1.158342133,2803.887584
526.5004,1.060271092,-1.129632805,-0.401465807,279.0187469,1.062301284,2801.919101
527.0004,1.074153356,-0.902491668,-0.569083378,287.4211179,1.11593286,2799.743246
527.5004,1.111425037,-0.613520704,-0.732049903,295.8179896,1.231670027,2798.35052
528.0004,1.128145875,-0.315691111,-0.860894345,304.2113264,1.13931932,2797.063168
528.5004,1.097813542,-0.031269045,-0.924989142,312.600027,1.159715618,2795.434256
529.0004,1.072446198,0.25822436,-1.008360381,320.9848842,1.344439133,2794.757613
529.5004,0.999812933,0.577354433,-1.09364976,329.3698381,1.430400989,2795.346386
530.0004,0.873130195,0.809684963,-1.115511898,337.7569942,1.350147551,2795.966785
530.5004,0.726885718,1.020689667,-1.112594367,346.1457823,1.4605248,2796.730661
531.0004,0.533624426,1.210946896,-1.157337214,354.538304,1.547365049,2798.420451
531.5004,0.333270142,1.31507844,-1.131587864,2.936326888,1.463356137,2800.13214
532.0004,0.134089088,1.346105343,-1.074330083,11.3387419,1.470003916,2801.488862
532.5004,-0.095652948,1.447343863,-1.025267408,19.74582628,1.583389439,2803.41181
533.0004,-0.302581864,1.528136987,-0.938122714,28.15903717,1.430578122,2805.159162
533.5004,-0.466022944,1.509933372,-0.789162187,36.57544174,1.295617089,2805.567001
534.0004,-0.617875495,1.549635404,-0.617593856,44.99246906,1.437191352,2806.004727
534.5004,-0.766929075,1.598047556,-0.426402315,53.41189405,1.385858531,2806.866398
535.0004,-0.842195914,1.516053773,-0.229100315,61.83250755,1.188319238,2806.568173
535.5004,-0.893794198,1.414956032,0.00180508,70.25028186,1.168296344,2805.248717
536.0004,-1.007712006,1.332379,0.207659481,78.66385691,1.159326573,2803.786321
536.5004,-1.060856681,1.130979559,0.401964586,87.07250478,1.063789856,2801.82892
537.0004,-1.074284597,0.90166068,0.568999214,95.47457678,1.106993301,2799.61787
537.5004,-1.11226188,0.613436566,0.733187735,103.8710336,1.241431188,2798.228413
538.0004,-1.127776651,0.315341486,0.860799198,112.2641355,1.14807255,2797.027184
538.5004,-1.097326382,0.02957515,0.926070991,120.6527528,1.147487143,2795.382043
539.0004,-1.072060778,-0.257565109,1.007920767,129.0373054,1.337301386,2794.614565
539.5004,-0.999742639,-0.578134745,1.094631738,137.4217848,1.435219064,2795.191727
540.0004,-0.873073638,-0.810325185,1.116183531,145.8084814,1.341694982,2795.794478
540.5004,-0.72677577,-1.022526238,1.113037408,154.1967298,1.472761952,2796.575328
541.0004,-0.533805855,-1.210052317,1.156418583,162.5889506,1.558421554,2798.373492
541.5004,-0.332803792,-1.316248018,1.13195783,170.9869181,1.459534892,2800.119054
542.0004,-0.133467198,-1.347024218,1.074304073,179.3892618,1.470758299,2801.461446
542.5004,0.096101314,-1.446572693,1.024139645,187.7963458,1.599438996,2803.462861
543.0004,0.302694043,-1.52818879,0.937969565,196.2098272,1.423488379,2805.252487
543.5004,0.46696162,-1.511008138,0.788437702,204.6263946,1.284571585,2805.575949
544.0004,0.61732201,-1.548668474,0.61745406,213.0433165,1.431024864,2805.933028
544.5004,0.766898375,-1.596368519,0.425527668,221.4624559,1.383252755,2806.753215
545.0004,0.84313522,-1.516707997,0.228701397,229.8827125,1.189998658,2806.450122
545.5004,0.894123533,-1.415004083,-0.001716008,238.3002049,1.180543424,2805.195331
546.0004,1.007035662,-1.332111972,-0.207195852,246.7137667,1.166306844,2803.822794
546.5004,1.061457491,-1.131344216,-0.402183409,255.1225893,1.063679701,2801.897856
547.0004,1.074625019,-0.901814586,-0.569298931,263.5249068,1.1153732,2799.725832
547.5004,1.110977999,-0.61394166,-0.732439755,271.9217755,1.243346902,2798.385049
548.0004,1.128488521,-0.314763228,-0.861597765,280.3153101,1.136050488,2797.137272
548.5004,1.09833856,-0.031376751,-0.926634117,288.7041333,1.144806607,2795.423704
549.0004,1.072018711,0.258614799,-1.008081957,297.0888126,1.343006931,2794.670406
549.5004,0.999521064,0.577613337,-1.094053768,305.4734595,1.423745792,2795.220842
550.0004,0.873074487,0.811697897,-1.117312191,313.8602048,1.356329123,2795.838442
550.5004,0.727382462,1.021601409,-1.11292344,322.2487366,1.475875842,2796.702522
551.0004,0.533900923,1.211722932,-1.156752913,330.6413091,1.545569518,2798.455811
551.5004,0.332816188,1.317555917,-1.132562259,339.0393884,1.456221077,2800.125993
552.0004,0.133229868,1.348152262,-1.07450403,347.4417237,1.471194123,2801.454798
552.5004,-0.095624666,1.444272439,-1.023941082,355.8487154,1.583107259,2803.381801
553.0004,-0.303803944,1.530635815,-0.938235217,4.261887893,1.442218719,2805.182175
553.5004,-0.466770307,1.510665199,-0.788634608,12.6784482,1.290838881,2805.622312
554.0004,-0.617155504,1.546672365,-0.617337729,21.0955255,1.421843769,2805.966179
554.5004,-0.766965807,1.596600586,-0.425138464,29.51468878,1.385397234,2806.753557
555.0004,-0.844170489,1.517895957,-0.227953895,37.93501674,1.200774898,2806.510841
555.5004,-0.893065478,1.41433991,0.001080104,46.35274515,1.170416501,2805.25945
556.0004,-1.006950683,1.331847593,0.208261712,54.76636862,1.158489817,2803.803237
556.5004,-1.062187543,1.131985267,0.401375187,63.17503296,1.058106331,2801.815415
557.0004,-1.074454757,0.900879202,0.569320709,71.57700802,1.106317916,2799.574504
557.5004,-1.110163583,0.614427947,0.732016133,79.97335173,1.246494803,2798.20534
558.0004,-1.128429892,0.31354249,0.862091984,88.36646462,1.155125076,2797.060737
558.5004,-1.096797441,0.028803148,0.92604072,96.75527008,1.15202456,2795.470061
559.0004,-1.071597354,-0.256008162,1.006445432,105.1401046,1.331906745,2794.699037
559.5004,-0.999665448,-0.577016472,1.094668873,113.5247845,1.434565325,2795.24824
560.0004,-0.873854489,-0.811658665,1.11802248,121.911701,1.353720015,2795.904355
560.5004,-0.727918687,-1.020839264,1.113184674,130.3003314,1.459764475,2796.681206
561.0004,-0.534351792,-1.210903484,1.156246084,138.692699,1.547704007,2798.368852
561.5004,-0.332686486,-1.317996445,1.133329045,147.0905643,1.46215842,2800.076312
562.0004,-0.133395381,-1.348024908,1.074614164,155.4927473,1.458660949,2801.374139
562.5004,0.095806938,-1.445338382,1.024192736,163.8994535,1.5989683,2803.316323
563.0004,0.303394432,-1.530048658,0.938018792,172.3125906,1.445046804,2805.20389
563.5004,0.467736255,-1.513657322,0.789027977,180.7291817,1.277763623,2805.596353
564.0004,0.616439087,-1.54534856,0.617316824,189.1460088,1.411171439,2805.828933
564.5004,0.76746286,-1.597470458,0.424574534,197.5646808,1.389960679,2806.586964
565.0004,0.843780545,-1.517251913,0.228205702,205.9845292,1.196224875,2806.343587
565.5004,0.894286563,-1.415968402,-0.001267698,214.4017647,1.181615644,2805.12263
566.0004,1.006223211,-1.331019269,-0.207399237,222.8151498,1.173066264,2803.786505
566.5004,1.062057624,-1.132536243,-0.402371391,231.2238941,1.056749364,2801.860695
567.0004,1.074569736,-0.9004581,-0.569324971,239.6259961,1.107025163,2799.61705
567.5004,1.11010993,-0.613422036,-0.732799823,248.0225269,1.257730563,2798.303919
568.0004,1.128193292,-0.313504671,-0.861561479,256.4160345,1.153672901,2797.205591
568.5004,1.098566446,-0.030482286,-0.927350365,264.8052245,1.144014091,2795.571327
569.0004,1.071215479,0.256414117,-1.005343538,273.1902582,1.32543752,2794.73289
569.5004,0.999163071,0.577455459,-1.093832197,281.5749544,1.429266743,2795.227045
570.0004,0.873364753,0.812686908,-1.11829227,289.9617624,1.354767946,2795.86308
570.5004,0.727363804,1.021434603,-1.112929864,298.3503488,1.474815484,2796.715033
571.0004,0.535397684,1.210747989,-1.155160502,306.7430047,1.557471733,2798.519064
571.5004,0.332100555,1.31785321,-1.133275917,315.1414076,1.46097438,2800.267514
572.0004,0.133125188,1.348008933,-1.075002858,323.5441914,1.466571118,2801.597654
572.5004,-0.0952335,1.442449905,-1.023614854,331.9516392,1.59804221,2803.57347
573.0004,-0.303515234,1.531463218,-0.93850308,340.3654867,1.43349231,2805.40375
573.5004,-0.46755841,1.514008021,-0.789278152,348.7825538,1.274185713,2805.726111
574.0004,-0.615926242,1.545267367,-0.617974574,357.199743,1.412402313,2805.94809
574.5004,-0.766512669,1.596291824,-0.424627764,5.618732103,1.378733226,2806.659814
575.0004,-0.844561955,1.518581599,-0.228261989,14.03870889,1.199308267,2806.378538
575.5004,-0.893427755,1.415543819,0.000848076,22.45608465,1.183007571,2805.17858
576.0004,-1.006100469,1.332765735,0.206936371,30.8696108,1.164476429,2803.80905
576.5004,-1.062736128,1.133291805,0.401419914,39.27833116,1.054323508,2801.831734
577.0004,-1.075024449,0.901272973,0.569363914,47.68031279,1.104777896,2799.56601
577.5004,-1.109129676,0.61404591,0.73166871,56.07663131,1.249662265,2798.204375
578.0004,-1.129401139,0.31249504,0.863028556,64.46980201,1.161774476,2797.105704
578.5004,-1.098299727,0.030274704,0.927364241,72.85882214,1.155706364,2795.56363
579.0004,-1.071384863,-0.255621704,1.005117675,81.24391992,1.320659243,2794.75769
579.5004,-0.999191982,-0.576759867,1.094082893,89.628657,1.431579289,2795.240477
580.0004,-0.87369632,-0.81420674,1.119384272,98.01558176,1.366499238,2795.942238
580.5004,-0.728196031,-1.019772007,1.112152979,106.4044636,1.463634268,2796.797215
581.0004,-0.534688324,-1.210785598,1.155039557,114.7972091,1.546144784,2798.496294
581.5004,-0.332249824,-1.31800462,1.133368049,123.1954096,1.455018264,2800.163594
582.0004,-0.133234846,-1.348448484,1.074654819,131.5977824,1.457445751,2801.422605
582.5004,0.095078651,-1.441099275,1.023119253,140.004621,1.598566055,2803.35734
583.0004,0.30402969,-1.532275089,0.938143564,148.4179274,1.455708935,2805.29305
583.5004,0.467468348,-1.514097156,0.789383799,156.8348976,1.280154611,2805.747026
584.0004,0.614924113,-1.543473358,0.617579939,165.2521439,1.399160516,2805.935331
584.5004,0.766115695,-1.595778546,0.424038706,173.6709998,1.384915001,2806.613911
585.0004,0.84525135,-1.518744696,0.227927035,182.0909078,1.201781851,2806.372874
585.5004,0.893159492,-1.416638853,-7.21E-05,190.5082267,1.169526103,2805.121481
586.0004,1.005390581,-1.33108,-0.207258852,198.92145,1.163371685,2803.683387
586.5004,1.062234244,-1.133891163,-0.401602724,207.329816,1.061601903,2801.73431
587.0004,1.07501948,-0.900142975,-0.569036008,215.7315299,1.09559587,2799.459347
587.5004,1.109319592,-0.614507243,-0.731556162,224.1274525,1.251905426,2798.064805
588.0004,1.129226062,-0.312317682,-0.86283709,232.5202566,1.168638591,2797.00811
588.5004,1.098606594,-0.030830547,-0.927387715,240.908989,1.143170988,2795.439198
589.0004,1.070931117,0.255942338,-1.004467321,249.2935721,1.315638773,2794.550578
589.5004,0.999412999,0.577513885,-1.094890042,257.6776401,1.431737002,2795.009616
590.0004,0.873580184,0.814075369,-1.119713487,266.0638495,1.361632333,2795.68837
590.5004,0.72800851,1.022535227,-1.113214591,274.4519765,1.475140587,2796.573337
591.0004,0.535683914,1.210172391,-1.154036188,282.8442515,1.566423906,2798.420262
591.5004,0.331785232,1.32002229,-1.134572098,291.2424136,1.455075947,2800.182686
592.0004,0.132861267,1.348085971,-1.074839182,299.6448438,1.457246404,2801.441302
592.5004,-0.095612109,1.441429543,-1.022717942,308.0517977,1.61159853,2803.436143
593.0004,-0.304067192,1.531237143,-0.937883077,316.4654607,1.455227659,2805.431
593.5004,-0.468958856,1.516431983,-0.788938126,324.8828,1.27133931,2805.842158
594.0004,-0.615203412,1.541908672,-0.617488729,333.3002231,1.393451984,2805.962817
594.5004,-0.766290774,1.594797146,-0.423355867,341.7190895,1.380945802,2806.5961
595.0004,-0.845276657,1.518898269,-0.227831099,350.1388976,1.199852508,2806.32731
595.5004,-0.894091608,1.416439158,0.000754917,358.5561291,1.183981413,2805.134273
596.0004,-1.004036739,1.330550047,0.206439755,6.969570326,1.172845011,2803.808282
596.5004,-1.062712002,1.13324112,0.402069947,15.37836055,1.053009296,2801.86405
597.0004,-1.07498819,0.899922631,0.569194933,23.78038396,1.095537499,2799.549149
597.5004,-1.107892411,0.613971625,0.731368219,32.17658632,1.254151731,2798.165123
598.0004,-1.129327739,0.311680739,0.862968212,40.56966157,1.157654378,2797.067977
598.5004,-1.098642514,0.02991417,0.928483746,48.95847238,1.143425339,2795.449032
599.0004,-1.070625639,-0.255186567,1.003456762,57.34311114,1.320751796,2794.58546
599.5004,-0.998996006,-0.577109712,1.094281358,65.72730173,1.4252968,2795.03848
600.0004,-0.873444539,-0.81367975,1.119791412,74.11355557,1.365447008,2795.705056
600.5004,-0.728399915,-1.021587208,1.11310952,82.50178916,1.479590839,2796.628728
601.0004,-0.536510985,-1.210790348,1.154345919,90.8942286,1.557078992,2798.453058
601.5004,-0.331695833,-1.320605189,1.134969798,99.29239002,1.452520912,2800.159902
602.0004,-0.132711682,-1.350207249,1.075943443,107.6947169,1.454959669,2801.395666
602.5004,0.094839253,-1.438832265,1.022522571,116.1014514,1.598614751,2803.318845
603.0004,0.304893295,-1.534269827,0.938507642,124.5146893,1.465706347,2805.301371
603.5004,0.468759055,-1.516567473,0.789256061,132.9318071,1.286371372,2805.831322
604.0004,0.61444851,-1.543248674,0.618121977,141.3493261,1.390801817,2806.010096
604.5004,0.765887103,-1.594059414,0.423196812,149.7683149,1.381975437,2806.636104
605.0004,0.847321003,-1.520610864,0.227357643,158.1883002,1.209967299,2806.41959
605.5004,0.893211768,-1.415362647,-2.01E-05,166.6058762,1.178111478,2805.246884
606.0004,1.005029088,-1.332037223,-0.207356187,175.0195523,1.162372623,2803.844937
606.5004,1.062575634,-1.133649351,-0.401720346,183.4283346,1.048732349,2801.831704
607.0004,1.075382048,-0.899532219,-0.569485183,191.8301995,1.091046807,2799.475521
607.5004,1.107124725,-0.614380529,-0.730508756,200.2261143,1.248992455,2798.045975
608.0004,1.129657555,-0.31037161,-0.863582593,208.6188716,1.176571325,2797.012615
608.5004,1.09863641,-0.030484749,-0.928043753,217.0077247,1.15024232,2795.513955
609.0004,1.069965719,0.256492264,-1.002679476,225.3925432,1.303731785,2794.603158
609.5004,0.99900851,0.576405251,-1.094129139,233.7766428,1.428496889,2794.991508
610.0004,0.873713625,0.815554914,-1.121296471,242.1627993,1.368491669,2795.686976
610.5004,0.728823168,1.020762302,-1.112857229,250.5509369,1.464589687,2796.554703
611.0004,0.536211204,1.210062342,-1.153427071,258.9430174,1.557894214,2798.312263
611.5004,0.331857754,1.320504739,-1.135281797,267.3408003,1.460500613,2800.059549
612.0004,0.132926958,1.349538817,-1.075407653,275.742858,1.445945288,2801.290151
612.5004,-0.094842662,1.43933827,-1.022834558,284.1491939,1.599201477,2803.173473
613.0004,-0.304854538,1.534095932,-0.938459397,292.5620305,1.472204783,2805.188482
613.5004,-0.468674796,1.51753037,-0.790010812,300.9788213,1.276018119,2805.700014
614.0004,-0.613857318,1.542475911,-0.618211631,309.395819,1.384413846,2805.799913
614.5004,-0.765769051,1.594330289,-0.423059293,317.8140995,1.378446235,2806.378532
615.0004,-0.84750279,1.52105296,-0.227429192,326.2332555,1.20528013,2806.12246
615.5004,-0.894257723,1.416978125,6.50E-05,334.6499309,1.185919551,2804.963087
616.0004,-1.004713718,1.331282523,0.207151262,343.0629257,1.183508934,2803.695428
616.5004,-1.063659086,1.135067421,0.401823967,351.4715046,1.059015366,2801.82884
617.0004,-1.075729301,0.898803171,0.569495725,359.8734596,1.091488989,2799.523111
617.5004,-1.108074611,0.614525374,0.731763598,8.269570078,1.259312881,2798.144203
