Time [ms],Current(PhaseA) [A],Current(PhaseB) [A],Current(PhaseC) [A],Moving1.Position [deg],Moving1.Torque [NewtonMeter],Moving1.Speed [rpm]
211.50038,-0.000199762,3.444493982,-5.662347216,299.458977,2.247608441,1201.690489
212.00038,-0.000202132,3.998453498,-5.252471042,303.0848346,0.975836494,1207.221736
212.50038,-0.000242791,4.403186058,-4.800297304,306.7364483,2.018500765,1211.651044
213.00038,-0.000264115,4.538945298,-4.099527195,310.4228282,2.599612368,1223.645425
213.50038,-0.000260007,4.682793279,-3.336749754,314.122513,1.21596919,1231.760804
214.00038,-0.000281508,4.779913203,-2.569914237,317.8390402,1.648043766,1235.376007
214.50038,-0.000267478,4.618987173,-1.63149545,321.5777459,2.063963573,1242.94719
215.00038,-0.000250593,4.389019192,-0.66786322,325.3219554,1.140410976,1248.068159
215.50038,-0.000264548,4.110668341,0.206012596,329.0622409,0.896129517,1247.695343
216.00038,-0.000222534,3.693721811,1.174977646,332.7946994,0.776632952,1245.645525
216.50038,-0.000185651,3.202360061,2.118181785,336.5151655,0.649878418,1242.466644
217.00038,-0.000183618,2.628897784,2.906938765,340.2153381,0.369406668,1237.412454
217.50038,-0.000131367,1.989766754,3.736032037,343.8866067,-0.180304214,1228.522227
218.00038,-6.55E-05,1.346402395,4.47867649,347.5372958,0.416921475,1219.93982
218.50038,-6.48E-05,0.552216781,5.027422596,351.1664589,0.301115667,1213.676136
219.00038,-2.80E-05,-0.261501513,5.515269078,354.7713185,-0.06301184,1205.207803
219.50038,5.62E-05,-0.861023429,5.853769476,358.366528,0.878334811,1199.515369
220.00038,6.89E-05,-1.611859065,5.991672255,1.950530138,0.566088025,1196.799839
220.50038,9.66E-05,-2.440829184,6.063071343,5.529109237,0.536917844,1192.496926
221.00038,0.000170893,-2.953940508,5.967643711,9.129976568,2.182082161,1195.793726
221.50038,0.000189274,-3.449008334,5.629745605,12.7453299,1.550258519,1203.774602
222.00038,0.000202359,-4.039711577,5.270987381,16.36669566,0.825638477,1205.328533
222.50038,0.000248929,-4.366946256,4.783709649,20.02217138,2.562425014,1211.630358
223.00038,0.00025815,-4.508727063,4.064886814,23.71020827,2.349417363,1224.991512
223.50038,0.000261996,-4.717275344,3.347191288,27.4118846,1.215060613,1231.916202
224.00038,0.000283296,-4.768738504,2.561377065,31.13571736,1.974317447,1237.056895
224.50038,0.000260133,-4.592902666,1.598699321,34.87986111,1.899424672,1245.365306
225.00038,0.000259366,-4.404624896,0.684039823,38.62828649,1.08992996,1249.458387
225.50038,0.000263959,-4.110100367,-0.201498546,42.37465648,1.008955212,1249.370274
226.00038,0.000211901,-3.686621041,-1.205940861,46.11367937,0.781344194,1247.85589
226.50038,0.0001955,-3.192959957,-2.108760483,49.8399616,0.632695737,1244.599055
227.00038,0.000185078,-2.621163737,-2.905014886,53.54568711,0.284987244,1239.053015
227.50038,0.000113866,-2.003823297,-3.767687624,57.22813746,0.127481231,1231.196619
228.00038,7.52E-05,-1.342345596,-4.469069356,60.89127007,0.48268719,1224.336366
228.50038,7.55E-05,-0.504165487,-5.028395097,64.52944385,0.02367443,1217.04088
229.00038,9.44E-06,0.228700711,-5.538638124,68.14925376,0.269264581,1208.806507
229.50038,-5.39E-05,0.83512282,-5.841396098,71.76401418,1.108735342,1205.716777
230.00038,-5.36E-05,1.684269033,-5.99388572,75.36553121,0.326035367,1202.896707
230.50038,-0.000109731,2.423100913,-6.081835474,78.96615917,0.868444428,1198.973849
231.00038,-0.000173776,2.90434043,-5.939864609,82.585887,2.093192988,1203.352896
231.50038,-0.000176517,3.504846832,-5.62936789,86.21117196,0.933845058,1207.970357
232.00038,-0.000209849,4.066486298,-5.301903122,89.85311101,1.500641172,1209.77846
232.50038,-0.000251129,4.321138123,-4.753628164,93.53170561,2.762988486,1220.139818
233.00038,-0.000251051,4.525104112,-4.052902789,97.22734999,1.460154459,1230.195918
233.50038,-0.000268218,4.760327871,-3.374765209,100.9360207,1.296899122,1233.315488
234.00038,-0.000278586,4.740032614,-2.532344923,104.6739116,2.404906753,1240.857222
234.50038,-0.000257185,4.582264364,-1.578956194,108.4281451,1.616588067,1249.817213
235.00038,-0.000270835,4.4293759,-0.71092858,112.1831198,0.972114908,1251.998289
235.50038,-0.000252964,4.115733002,0.22143318,115.9360408,1.019928052,1251.397847
236.00038,-0.00020892,3.687046198,1.228681887,119.6830349,0.863698441,1250.306011
236.50038,-0.000209344,3.188090313,2.084733958,123.4157826,0.607014975,1247.293219
237.00038,-0.00017444,2.637261243,2.920999137,127.1227245,-0.001847401,1240.262989
237.50038,-0.000105129,2.031574338,3.78413685,130.8059067,0.18804396,1231.344425
238.00038,-9.46E-05,1.316637546,4.454029119,134.4685183,0.421305886,1224.483376
238.50038,-7.37E-05,0.485597009,5.040648804,138.1056471,-0.058360923,1216.515849
239.00038,9.96E-06,-0.163031706,5.540856722,141.726918,0.544841628,1209.19365
239.50038,3.72E-05,-0.861045835,5.827999116,145.3343803,0.621943812,1205.109216
240.00038,4.83E-05,-1.738625055,6.017317123,148.9264668,0.129761905,1199.10262
240.50038,0.000128103,-2.351537747,6.090821579,152.5305286,1.664717646,1198.029112
241.00038,0.000164458,-2.883887234,5.905462576,156.1513333,1.836671717,1204.929236
241.50038,0.000169269,-3.568702435,5.650743264,159.7743951,0.676503818,1207.120473
242.00038,0.000220915,-4.037374925,5.312095473,163.4228689,2.080882723,1210.455382
242.50038,0.000246782,-4.277250694,4.715713834,167.1059134,2.565030179,1222.593602
243.00038,0.000247042,-4.569285069,4.074215254,170.8042352,1.244521619,1230.688531
243.50038,0.000275059,-4.769318884,3.388857944,174.5267407,1.984243418,1236.018556
244.00038,0.00027021,-4.697762489,2.497558737,178.2766374,2.259357635,1246.06458
244.50038,0.000261628,-4.603645606,1.594923083,182.0346237,1.153299994,1252.125394
245.00038,0.000275841,-4.445715611,0.737817604,185.7967654,1.22530396,1253.316863
245.50038,0.000238161,-4.102544771,-0.259112352,189.5610305,1.199680933,1254.735136
246.00038,0.000215001,-3.678042755,-1.233786302,193.3183694,0.799489946,1254.149392
246.50038,0.000218027,-3.183456873,-2.073159267,197.0598552,0.493173213,1250.271283
247.00038,0.00015535,-2.656183584,-2.957155922,200.7799147,0.19092712,1243.59014
247.50038,0.000111266,-2.039532641,-3.773019178,204.4812368,0.480446628,1236.913442
248.00038,0.000111754,-1.272478534,-4.432774109,208.1579203,0.158454091,1230.137673
248.50038,5.58E-05,-0.520051753,-5.062727256,211.8075089,-0.134044035,1220.541437
249.00038,-1.68E-05,0.10751496,-5.527939532,215.4441881,0.786177357,1213.968717
249.50038,-1.38E-05,0.938198834,-5.814521435,219.0651125,0.382329413,1209.851571
250.00038,-5.92E-05,1.73921755,-6.035699823,222.6759623,0.459370199,1204.228544
250.50038,-0.000140387,2.275767252,-6.059269291,226.296888,1.740315147,1205.008432
251.00038,-0.000145602,2.934956678,-5.886995087,229.9182534,0.834862114,1207.513299
251.50038,-0.000174834,3.61190084,-5.686049196,233.5490691,1.149853921,1207.229426
252.00038,-0.000229292,3.971663191,-5.287580585,237.2150233,2.714203664,1215.750105
252.50038,-0.000236368,4.272289635,-4.687792787,240.9008142,1.656827757,1226.540036
253.00038,-0.00025076,4.624855791,-4.103568797,244.5983219,1.132106967,1229.834775
253.50038,-0.000276516,4.735461372,-3.363135666,248.3291276,2.573155541,1237.419537
254.00038,-0.000262983,4.67022966,-2.464266517,252.0840942,1.960106609,1248.800537
254.50038,-0.000272054,4.639964197,-1.622351479,255.8452159,1.092583673,1253.15054
255.00038,-0.000269336,4.443571284,-0.721026406,259.6126251,1.359745936,1254.685542
255.50038,-0.000228103,4.090900251,0.307176427,263.3823886,1.18209803,1256.63827
256.00038,-0.000230954,3.677287035,1.215519087,267.1441521,0.795428306,1255.934097
256.50038,-0.00021123,3.183639329,2.086508775,270.8867724,0.306971886,1251.15231
257.00038,-0.000144635,2.672958981,2.984124915,274.6080478,0.243023299,1243.840446
257.50038,-0.000129429,2.023371231,3.752136971,278.3098272,0.474822227,1237.381651
258.00038,-0.000113924,1.2459727,4.437107448,281.9851855,-0.031218329,1229.687744
258.50038,-3.36E-05,0.583749081,5.076149027,285.6386361,0.249381512,1221.005052
259.00038,1.19E-06,-0.118602514,5.510458816,289.2750129,0.547253442,1215.101002
259.50038,5.48E-06,-1.013294124,5.828925914,292.89234,0.075291368,1208.418322
260.00038,8.22E-05,-1.666100204,6.05031423,296.5118252,1.218066698,1204.929581
260.50038,0.00013188,-2.248623256,6.02281055,300.1409449,1.618709299,1208.675685
261.00038,0.00013296,-3.019880639,5.906604296,303.7667058,0.493173902,1208.972566
261.50038,0.000190248,-3.583072814,5.705965372,307.4123264,1.839715019,1210.314579
262.00038,0.000226656,-3.916647008,5.245716606,311.090344,2.525910035,1221.150657
262.50038,0.000227613,-4.329680623,4.702716362,314.7821947,1.167962484,1228.721032
263.00038,0.000259991,-4.646963586,4.125086463,318.4996196,2.010519954,1233.833493
263.50038,0.000270446,-4.678960551,3.320761315,322.2497013,2.515891184,1245.220615
264.00038,0.000262778,-4.695687617,2.475819135,326.011177,1.219113486,1252.790692
264.50038,0.000280805,-4.670645659,1.651055108,329.7827583,1.416676918,1255.174
265.00038,0.000251981,-4.417550214,0.671916494,333.5665941,1.649070635,1259.570243
265.50038,0.000234919,-4.084627857,-0.312841227,337.3500953,0.997344497,1261.962149
266.00038,0.000243656,-3.684518345,-1.179020006,341.1234242,0.703150925,1259.918189
266.50038,0.000191888,-3.203559983,-2.120727233,344.8804978,0.417408279,1255.195113
267.00038,0.000148172,-2.674029187,-2.984180358,348.6208792,0.528680469,1249.70388
267.50038,0.000147715,-1.991278021,-3.725574844,352.3377819,0.243243769,1243.444438
268.00038,9.46E-05,-1.279568124,-4.467217408,356.0253822,-0.205654673,1233.802478
268.50038,2.35E-05,-0.633663875,-5.07373756,359.6952304,0.584938992,1225.848625
269.00038,2.93E-05,0.194036186,-5.493270639,3.345123315,0.286113405,1220.251464
269.50038,-1.98E-05,1.010039115,-5.851707746,6.977618364,0.199581007,1212.886636
270.00038,-9.94E-05,1.571809609,-6.02508626,10.61082484,1.355597621,1210.589982
270.50038,-0.000105647,2.31490619,-6.009523628,14.23862823,0.662083822,1210.454965
271.00038,-0.000139467,3.06376122,-5.94633147,17.87096158,0.989523959,1208.600026
271.50038,-0.000202893,3.494101615,-5.683417935,21.53230331,2.482387068,1215.281673
272.00038,-0.000212423,3.92376496,-5.209592009,25.20835294,1.43240387,1223.948368
272.50038,-0.000229958,4.392759517,-4.74696164,28.89643417,1.152204154,1226.316216
273.00038,-0.000265497,4.598476026,-4.100562651,32.62155661,2.763651759,1234.917622
273.50038,-0.000261465,4.64655312,-3.285508953,36.37201744,1.962553679,1247.216961
274.00038,-0.00027127,4.749101708,-2.509106653,40.13163845,1.137581089,1251.797802
274.50038,-0.000275604,4.658328712,-1.636250014,43.90786256,1.813070541,1255.673672
275.00038,-0.000243446,4.393852718,-0.627744733,47.6954292,1.52899744,1261.352637
275.50038,-0.000254052,4.097906917,0.273815344,51.47959698,0.899619985,1262.706534
276.00038,-0.000235594,3.691375348,1.179405836,55.25084129,0.564624986,1259.555647
276.50038,-0.000178374,3.213750777,2.151074376,59.00651052,0.479649685,1254.482974
277.00038,-0.000169538,2.650718178,2.953950832,62.74497188,0.557770345,1249.425995
277.50038,-0.000145241,1.973586527,3.729530258,66.45616222,-0.047377348,1241.943632
278.00038,-6.92E-05,1.330563321,4.49264678,70.14207491,0.113354767,1232.451188
278.50038,-4.34E-05,0.605043352,5.055654126,73.80803661,0.447040288,1225.354647
279.00038,-3.92E-05,-0.260325306,5.505918092,77.45246138,0.049183432,1218.004612
279.50038,4.70E-05,-0.921804694,5.864194046,81.09107041,0.938637752,1213.013378
280.00038,8.69E-05,-1.56144819,5.993391294,84.72711599,1.101667759,1212.975675
280.50038,9.22E-05,-2.413576776,6.030653844,88.35281977,0.258808959,1209.738532
281.00038,0.000160393,-3.007224992,5.964006658,91.99551594,1.802820107,1209.819557
281.50038,0.000198223,-3.440049361,5.634172731,95.66528129,2.288884496,1219.383187
282.00038,0.000200673,-4.002354419,5.227165437,99.34537526,1.006649103,1225.10922
282.50038,0.000242195,-4.397496225,4.766502489,103.0528932,2.125162681,1230.039252
283.00038,0.000260979,-4.529327854,4.056780049,106.7953004,2.591187219,1242.345634
283.50038,0.000258462,-4.691561589,3.30482397,110.5520481,1.265358638,1250.50338
284.00038,0.00028058,-4.779467423,2.53411608,114.3273307,1.775171126,1254.795776
284.50038,0.000261795,-4.613248086,1.580090041,118.1227468,1.965306609,1262.343741
285.00038,0.000251357,-4.400838771,0.636143225,121.9217594,1.071627869,1266.528008
285.50038,0.000263564,-4.116375096,-0.234912394,125.7171611,0.956404886,1265.972982
286.00038,0.000213999,-3.698061414,-1.225415469,129.504133,0.762344493,1263.994326
286.50038,0.000187885,-3.206628058,-2.14522054,133.2775604,0.611449509,1260.423319
287.00038,0.00018483,-2.629741589,-2.929814125,137.0296212,0.29735009,1254.711709
287.50038,0.000119355,-2.008546552,-3.775968798,140.7560097,0.005232822,1246.217994
288.00038,6.79E-05,-1.355371571,-4.490021631,144.4633458,0.524603827,1238.865581
288.50038,7.25E-05,-0.526087764,-5.037453061,148.1463228,0.107294657,1232.044278
289.00038,1.51E-05,0.232346405,-5.53857492,151.8077995,0.096104339,1223.270414
289.50038,-5.69E-05,0.82955433,-5.846443073,155.4640778,1.123589511,1219.327797
290.00038,-5.62E-05,1.661889809,-5.987640417,159.1095696,0.475794219,1217.173398
290.50038,-0.00010576,2.424204264,-6.068541939,162.7543456,0.849905325,1213.748723
291.00038,-0.000173694,2.904794256,-5.930842773,166.4188254,2.131116567,1218.099524
291.50038,-0.000177083,3.490680955,-5.611541585,170.0900895,1.00464056,1223.10894
292.00038,-0.000207379,4.061981206,-5.278071378,173.778455,1.518130909,1225.208646
292.50038,-0.000249394,4.322048075,-4.730028703,177.5039837,2.796671459,1235.68609
293.00038,-0.000249632,4.523095863,-4.027748943,181.2470716,1.495411854,1245.941165
293.50038,-0.000266459,4.759707745,-3.348205782,185.0033156,1.310926816,1249.165862
294.00038,-0.000275831,4.740077484,-2.500590151,188.7885533,2.422005056,1256.727319
294.50038,-0.00025483,4.586980985,-1.548093522,192.5888287,1.566346328,1265.406571
295.00038,-0.000270056,4.434404894,-0.685844285,196.3889779,0.956965052,1267.159467
295.50038,-0.000248939,4.120348745,0.254000733,200.1867049,1.022136341,1266.380172
296.00038,-0.00020672,3.692172243,1.25768127,203.9779858,0.86696049,1265.19604
296.50038,-0.000210105,3.193154429,2.103917754,207.7534996,0.556252952,1261.843553
297.00038,-0.000168869,2.647068762,2.948946784,211.5020618,-0.052645704,1254.224409
297.50038,-0.000103487,2.042963081,3.800964109,215.227786,0.268153943,1245.334779
298.00038,-9.88E-05,1.310137625,4.457947788,218.9324891,0.418155462,1238.722879
298.50038,-6.98E-05,0.493377412,5.050904184,222.6097159,-0.149410124,1230.201001
299.00038,1.48E-05,-0.138991513,5.539941081,226.2702491,0.556882653,1222.403082
299.50038,2.99E-05,-0.878326338,5.821390782,229.9165682,0.552348935,1217.946743
300.00038,4.97E-05,-1.745802264,6.017581071,233.5523076,0.37512789,1212.662232
300.50038,0.000133975,-2.319349567,6.070539725,237.202222,1.843541188,1213.462827
301.00038,0.000157531,-2.893233502,5.879572801,240.8616207,1.424160186,1219.140211
301.50038,0.000168853,-3.591293134,5.646844414,244.5232011,0.675497445,1219.289426
302.00038,0.000224144,-4.012780865,5.28385357,248.217443,2.540464412,1224.681238
302.50038,0.000241435,-4.267322965,4.673770562,251.9434818,2.34256425,1237.807902
303.00038,0.000246582,-4.595341318,4.062071388,255.6830518,1.165423342,1244.367818
303.50038,0.000274935,-4.760419142,3.353434895,259.4500917,2.22024111,1250.329591
304.00038,0.000264137,-4.684845472,2.448119025,263.2435221,2.165287122,1260.923747
304.50038,0.000265327,-4.626628313,1.580959005,267.0445794,1.157800668,1266.445779
305.00038,0.00027248,-4.449350676,0.70790251,270.8499962,1.275271125,1267.780819
305.50038,0.00022885,-4.102728963,-0.315873784,274.6557562,1.111449644,1268.905039
306.00038,0.000222155,-3.683516352,-1.25259641,278.4533717,0.795270989,1267.775829
306.50038,0.000213878,-3.186488743,-2.101825608,282.2332803,0.406557649,1263.3671
307.00038,0.000145696,-2.674890992,-2.995102104,285.9913836,0.212447375,1256.27989
307.50038,0.000121416,-2.035851023,-3.778159965,289.7297001,0.463388412,1249.525226
308.00038,0.000114507,-1.254594499,-4.446241038,293.4426778,0.044900835,1242.038955
308.50038,3.88E-05,-0.570059073,-5.081787467,297.1346612,0.24926522,1233.613203
309.00038,-8.32E-06,0.102222003,-5.518147945,300.8127006,0.731436525,1228.469372
309.50038,-5.46E-06,0.994131616,-5.822983213,304.4713386,0.073724656,1222.532116
310.00038,-7.61E-05,1.684068675,-6.048359595,308.1292719,1.038117659,1218.079604
310.50038,-0.000135614,2.244726066,-6.02358441,311.7996854,1.797663234,1221.720777
311.00038,-0.000133713,3.001060556,-5.888771615,315.4692339,0.628297235,1223.384019
311.50038,-0.00018629,3.590039626,-5.686889048,319.1571284,1.725671107,1224.705156
312.00038,-0.000227001,3.921071769,-5.233268733,322.8781387,2.599543792,1235.238375
312.50038,-0.000227243,4.319331715,-4.67970658,326.6135695,1.21140719,1243.246111
313.00038,-0.000257474,4.646568771,-4.103219453,330.3735884,1.962027253,1248.218253
313.50038,-0.00026919,4.683279341,-3.299614749,334.1661127,2.529865535,1259.330595
314.00038,-0.000261057,4.694663154,-2.449879024,337.9702201,1.250571454,1267.002596
314.50038,-0.00027908,4.672194924,-1.626264764,341.7835993,1.389008769,1269.290733
315.00038,-0.000250151,4.422218813,-0.647174926,345.6081662,1.622333624,1273.321113
315.50038,-0.000233036,4.090278299,0.33622334,349.4314446,0.973903213,1275.370895
316.00038,-0.000242337,3.689697347,1.200272341,353.2438064,0.687766408,1273.04053
316.50038,-0.000189171,3.210853823,2.142250918,357.0394099,0.409803455,1268.107175
317.00038,-0.00014742,2.68068085,2.999849014,0.817911795,0.532334858,1262.496089
317.50038,-0.000147652,1.993975795,3.737983695,4.572499914,0.213507969,1256.013859
318.00038,-9.09E-05,1.292000165,4.480409396,8.299264646,-0.119221377,1246.538509
318.50038,-2.33E-05,0.641208461,5.07737118,12.00932989,0.648526038,1239.184955
319.00038,-3.21E-05,-0.200427624,5.494145641,15.69885332,0.237873079,1233.551643
319.50038,2.41E-05,-0.995001777,5.854298652,19.37234407,0.272504432,1226.197143
320.00038,9.94E-05,-1.557321652,6.013104485,23.04885149,1.470554508,1224.673963
320.50038,0.000101231,-2.330261399,5.997672494,26.72156126,0.692657555,1225.105172
321.00038,0.000142429,-3.054332629,5.935706573,30.40183948,1.170696541,1224.122543
321.50038,0.000202938,-3.472209824,5.653677328,34.11015069,2.454015917,1231.39265
322.00038,0.000207465,-3.937001082,5.189451114,37.83086738,1.239903307,1238.896285
322.50038,0.000231646,-4.399579497,4.734185496,41.56985088,1.537035603,1242.050109
323.00038,0.000263192,-4.571802822,4.061519748,45.34641429,2.823386005,1252.603471
323.50038,0.000258096,-4.650503186,3.260492451,49.14092764,1.545352858,1263.082918
324.00038,0.000273429,-4.76542754,2.49561866,52.9456098,1.25469583,1266.141617
324.50038,0.000268763,-4.64378185,1.587665718,56.77063353,2.04572114,1271.54612
325.00038,0.000242169,-4.391543971,0.594403741,60.60407935,1.357569348,1277.379785
325.50038,0.000258962,-4.1082507,-0.280396113,64.43164329,0.814109537,1277.404287
326.00038,0.000224608,-3.702846306,-1.220378593,68.24729334,0.622453794,1274.01283
326.50038,0.00017762,-3.218230813,-2.175920013,72.04931172,0.620996034,1269.758383
327.00038,0.000178309,-2.641613555,-2.955999719,75.83101003,0.426004474,1264.622068
327.50038,0.000133957,-1.99053321,-3.763551694,79.58193612,-0.246896986,1255.470031
328.00038,6.17E-05,-1.353508934,-4.50952335,83.31087614,0.365266673,1246.122209
328.50038,6.03E-05,-0.568960719,-5.047725669,87.01958894,0.406843041,1239.90725
329.00038,3.01E-05,0.257319068,-5.520248766,90.70484205,-0.025401004,1231.901604
329.50038,-5.76E-05,0.860132851,-5.853511569,94.38172562,0.938248154,1226.452245
330.00038,-6.96E-05,1.608630038,-5.981721626,98.05013181,0.699333319,1224.426098
330.50038,-9.55E-05,2.437999704,-6.043569826,101.7157729,0.666899927,1221.133116
331.00038,-0.000170584,2.946425533,-5.93541221,105.4042394,2.242236088,1225.088674
331.50038,-0.000186135,3.454612733,-5.594221959,109.105711,1.444077526,1232.619749
332.00038,-0.000201021,4.049793652,-5.237914652,112.8167059,1.022318021,1234.370473
332.50038,-0.000246946,4.3585372,-4.726424059,116.5648253,2.776886825,1242.364892
333.00038,-0.000252804,4.511964455,-4.005112207,120.3407013,2.093946548,1255.284231
333.50038,-0.000261396,4.738027425,-3.304569763,124.1281341,1.154732749,1260.493629
334.00038,-0.000278044,4.76623756,-2.493963641,127.9401156,2.170434821,1266.050106
334.50038,-0.000253386,4.597338592,-1.525740596,131.7708832,1.830037069,1274.720196
335.00038,-0.000263311,4.42722644,-0.644219723,135.6025622,0.996574894,1277.8182
335.50038,-0.00025537,4.125975375,0.263523428,139.4286397,0.876574665,1276.453585
336.00038,-0.000204071,3.704899096,1.274720115,143.2461738,0.784200719,1274.12398
336.50038,-0.00020244,3.203094464,2.13625525,147.0490335,0.629779507,1270.662165
337.00038,-0.000176371,2.645373444,2.949806338,150.8255628,0.012236775,1263.621106
337.50038,-0.00010248,2.03947936,3.815333341,154.5767126,0.115109483,1254.242399
338.00038,-8.91E-05,1.333455213,4.481541461,158.3074679,0.469972296,1247.088399
338.50038,-7.44E-05,0.492624458,5.053257407,162.0130438,-0.028787733,1239.309093
339.00038,9.78E-06,-0.161155158,5.546873505,165.7029303,0.558183835,1232.006479
339.50038,3.89E-05,-0.852062436,5.826000211,169.380445,0.691106263,1228.127335
340.00038,4.75E-05,-1.736207501,6.007845737,173.0453082,0.263171714,1222.885326
340.50038,0.000128431,-2.344071747,6.0706325,176.7237714,1.764049823,1222.709269
341.00038,0.000162584,-2.882311577,5.878218775,180.4178435,1.778719988,1229.604055
341.50038,0.000167435,-3.575297976,5.626638123,184.1149321,0.693801157,1231.409823
342.00038,0.000220638,-4.028192162,5.272820651,187.841772,2.355029728,1235.917326
342.50038,0.000242776,-4.272504548,4.665428688,191.6025958,2.504674315,1248.84944
343.00038,0.000245048,-4.584542879,4.040249692,195.3780147,1.222625503,1256.348635
343.50038,0.00027309,-4.766655528,3.34037386,199.1791001,2.117456456,1261.998627
344.00038,0.000263901,-4.692380811,2.434255308,203.0063774,2.195272374,1272.161107
344.50038,0.00026256,-4.625866927,1.559406237,206.8409398,1.154273511,1277.719664
345.00038,0.000272179,-4.453978299,0.693491361,210.678864,1.2434515,1278.799973
345.50038,0.000228308,-4.110681734,-0.327286251,214.5161958,1.085352533,1279.567053
346.00038,0.000219256,-3.691166525,-1.269519897,218.3448396,0.785658976,1278.187819
346.50038,0.00021339,-3.192176903,-2.11398526,222.1554462,0.407547151,1273.657328
347.00038,0.000144727,-2.681572907,-3.004793022,225.9437778,0.199507686,1266.433246
347.50038,0.000120009,-2.04213432,-3.786566922,229.7121091,0.465443429,1259.547836
348.00038,0.000113926,-1.261016987,-4.450369948,233.4551254,0.054719481,1252.038292
348.50038,3.81E-05,-0.576608474,-5.083458057,237.1772592,0.263623575,1243.646578
349.00038,-8.46E-06,0.09634401,-5.516179822,240.8855013,0.738958218,1238.525543
349.50038,-5.08E-06,0.990000943,-5.817809248,244.5748687,0.091545641,1232.627146
350.00038,-7.73E-05,1.673960909,-6.040251816,248.2649244,1.123080889,1228.575381
350.50038,-0.000134598,2.239378026,-6.011350173,251.967493,1.790201787,1232.49443
351.00038,-0.00013258,3.002525361,-5.879244977,255.6695968,0.635730225,1234.071159
351.50038,-0.000187122,3.580442807,-5.67266459,259.3920118,1.843356948,1235.89333
352.00038,-0.000225222,3.912740974,-5.210180033,263.1478698,2.596935892,1246.874321
352.50038,-0.000225699,4.324580766,-4.66473538,266.9188512,1.23415546,1254.882394
353.00038,-0.000257507,4.641359896,-4.083131318,270.7162548,2.083175191,1260.435551
353.50038,-0.000266339,4.673473498,-3.270184031,274.545384,2.475317098,1271.760429
354.00038,-0.000260743,4.70219607,-2.43447239,278.3859213,1.245763623,1279.05554
354.50038,-0.000278229,4.670490853,-1.605804422,282.2370173,1.486634778,1281.683952
355.00038,-0.00024472,4.416133795,-0.613375041,286.0983345,1.573240805,1285.841916
355.50038,-0.00023586,4.092804887,0.349477674,289.9570027,0.930956435,1287.361537
356.00038,-0.00024157,3.689283645,1.214818679,293.8041192,0.679185421,1284.697319
356.50038,-0.000181876,3.215518409,2.167504777,297.6341946,0.410025129,1279.633912
357.00038,-0.000150982,2.678089265,3.006435354,301.4468042,0.537845819,1273.958916
357.50038,-0.000149058,1.98449825,3.745978061,305.2352938,0.171482934,1267.215397
358.00038,-8.12E-05,1.310993245,4.495018186,308.9987158,0.056687238,1258.278701
358.50038,-2.61E-05,0.639236625,5.074326601,312.7450094,0.633230218,1251.581407
359.00038,-3.84E-05,-0.226762607,5.496553902,316.4694865,0.095815927,1245.1113
359.50038,3.47E-05,-0.964076698,5.857681659,320.1842671,0.644462248,1238.74405
360.00038,9.67E-05,-1.544067111,5.992447453,323.9038823,1.537369755,1239.170159
360.50038,9.41E-05,-2.370291336,5.99628973,327.6178869,0.517299533,1238.971161
361.00038,0.000150806,-3.030691591,5.933419712,331.3443316,1.492231247,1238.565062
361.50038,0.000200904,-3.442751608,5.618055385,335.0996925,2.452997643,1247.217892
362.00038,0.000200918,-3.972344615,5.181447144,338.8684913,1.193490675,1254.368915
362.50038,0.000236276,-4.399128596,4.722113955,342.663399,2.02478342,1259.466157
363.00038,0.000259445,-4.535379508,4.01783003,346.4937145,2.677464172,1271.472978
363.50038,0.000255629,-4.676571152,3.252225655,350.3379635,1.278216392,1279.865087
364.00038,0.000276708,-4.776209734,2.484022767,354.1986668,1.699676509,1283.631135
364.50038,0.000258377,-4.618624051,1.529636875,358.0782953,1.957386923,1290.562735
365.00038,0.000247299,-4.403920915,0.584357847,1.960458772,1.063230833,1294.449746
365.50038,0.000260758,-4.119439707,-0.281135282,5.837233686,0.912501397,1293.430226
366.00038,0.000209155,-3.706232886,-1.272873343,9.703607902,0.706135851,1290.76776
366.50038,0.000185611,-3.215839507,-2.1825442,13.55507143,0.595046521,1286.647866
367.00038,0.000183306,-2.635923311,-2.960410726,17.38400014,0.259812434,1280.478521
367.50038,0.000112082,-2.022658073,-3.808198563,21.18738757,0.052953409,1271.830293
368.00038,6.94E-05,-1.363849604,-4.504766163,24.97121223,0.52833701,1264.516447
368.50038,7.45E-05,-0.519934947,-5.047716531,28.73068591,0.065948128,1257.316002
369.00038,6.39E-06,0.20465764,-5.543628708,32.47362608,0.388483557,1249.51789
369.50038,-5.45E-05,0.817459501,-5.829799536,36.21263384,1.186640382,1247.026294
370.00038,-5.03E-05,1.688352734,-5.977631523,39.9396204,0.343898853,1244.324859
370.50038,-0.000114123,2.389601489,-6.055225777,43.67142474,1.191546207,1241.668586
371.00038,-0.000170717,2.876875662,-5.881427847,47.42534358,2.216243662,1247.7917
371.50038,-0.000169325,3.525820539,-5.584693755,51.18771974,0.989786448,1252.887797
372.00038,-0.000212041,4.048091044,-5.244160508,54.97476708,2.003428895,1256.952106
372.50038,-0.000244902,4.285646528,-4.653787032,58.7967293,2.64416969,1268.727276
373.00038,-0.000243772,4.55453334,-3.994087172,62.63425788,1.312859808,1277.148346
373.50038,-0.000268783,4.767437335,-3.308544913,66.49419737,1.928904613,1282.170134
